# hw_scsi_trace_753_wedge.csv - 53C96 trace-ring dump from the LIVE FPGA
#
# Captured 2026-08-07 on bitstream build_id=0xDD5127F3 while System 7.5.3 sat
# in the 'Starting up...' hang.  Hang signature confirmed to match the
# documented one BEFORE the dump was trusted: loop PCs 0x800a183a /
# 0x800a17b8 / 0x8009e74a / 0x8009e756 in pc-trace, and S+0x1A9 == 0 at
# 0x000A84A8.  Ring quiescence confirmed by sampling wr_ptr twice 1.5 s
# apart (stable at 2711) before freezing.
#
# Format: idx,rw,reg,byte,tstamp   (reg 0..c = 53C96 register, d = pseudo-DMA)
# 4096 entries, wrapped=1, oldest->newest.
839,R,d,1d,100213
840,R,d,7c,100213
841,R,d,00,100214
842,R,d,86,100214
843,R,d,ff,100214
844,R,d,dc,100214
845,R,d,41,100214
846,R,d,ee,100214
847,R,d,ff,100214
848,R,d,d4,100215
849,R,d,70,100215
850,R,d,01,100215
851,R,d,a0,100215
852,R,d,89,100215
853,R,d,4a,100215
854,R,d,40,100215
855,R,d,50,100215
856,R,d,4f,100215
857,R,d,67,100216
858,R,d,04,100216
859,R,d,70,100216
860,R,d,00,100216
861,R,d,60,100216
862,R,d,1a,100216
863,R,d,30,100216
864,R,d,2e,100216
865,R,d,ff,100217
866,R,d,f8,100217
867,R,d,48,100217
868,R,d,c0,100217
869,R,d,60,100217
870,R,d,12,100217
871,R,d,70,100217
872,R,d,00,100217
873,R,d,10,100218
874,R,d,2e,100218
875,R,d,00,100218
876,R,d,0a,100218
877,R,d,3e,100218
878,R,d,00,100218
879,R,d,de,100218
880,R,d,7c,100219
881,R,d,00,100219
882,R,d,20,100219
883,R,d,30,100219
884,R,d,07,100219
885,R,d,46,100219
886,R,d,40,100219
887,R,d,48,100219
888,R,d,c0,100219
889,R,d,2e,100220
890,R,d,ff,100220
891,R,d,d0,100220
892,R,d,4e,100220
893,R,d,5e,100220
894,R,d,4e,100220
895,R,d,75,100220
896,R,d,4e,100221
897,R,d,56,100221
898,R,d,ff,100221
899,R,d,28,100221
900,R,d,48,100221
901,R,d,e7,100221
902,R,d,01,100221
903,R,d,38,100221
904,R,d,42,100222
905,R,d,07,100222
906,R,d,4a,100222
907,R,d,2d,100222
908,R,d,ff,100222
909,R,d,76,100222
910,R,d,66,100222
911,R,d,00,100222
912,R,d,01,100223
913,R,d,22,100223
914,R,d,28,100223
915,R,d,6d,100223
916,R,d,ff,100223
917,R,d,7a,100223
918,R,d,60,100223
919,R,d,00,100223
920,R,d,01,100224
921,R,d,02,100224
922,R,d,4a,100224
923,R,d,ac,100224
924,R,d,00,100224
925,R,d,0a,100224
926,R,d,66,100224
927,R,d,00,100224
928,R,d,f8,100225
929,R,d,59,100225
930,R,d,8f,100225
931,R,d,3f,100225
932,R,d,3c,100225
933,R,d,a0,100225
934,R,d,89,100225
935,R,d,70,100226
936,R,d,00,100226
937,R,d,1f,100226
938,R,d,00,100226
939,R,d,4e,100226
